03T109400123,SFPPLUS,C3_SS_LUK_NE08_1,GigabitEthernet0/1/0,C3_ACN1_L046=C3_SS_LUK_NE08_1 10GE0/1/0-to-C3_EO_DAA_NE08_1 10GE0/3/1,Ethernet,-8.93,--,--,Normal,-7,-24.08,1.05,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,SumitomoElectric,Unknown,--,--,--,SPP5100ZX-H1,--,--,--,10GBase-ZX,,C3_SS_LUK_NE08_1-GigabitEthernet0/1/0,,สฟฟ.เลาขวัญ,Ph#4,สฟฟ.เลาขวัญ,Match,
03T109400165,SFPPLUS,C3_SS_LUK_NE08_1,GigabitEthernet0/3/0,C3_ACN1_L044=C3_SS_LUK_NE08_1 10GE0/3/0-to-C3_EO_LUK_NE08_1 10GE0/3/0,Ethernet,-11.75,--,--,Normal,-7,-24.08,1.13,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,SumitomoElectric,Unknown,--,--,--,SPP5100ZX-H1,--,--,--,10GBase-ZX,,C3_SS_LUK_NE08_1-GigabitEthernet0/3/0,,สฟฟ.เลาขวัญ,Ph#4,สฟฟ.เลาขวัญ,Match,
EB200300251618,SFPPLUS,New_C1_SS_PQD_NE08_1,GigabitEthernet0/3/0,C1_ACN1_L055=C1_SS_PQD_NE08_1 10GE0/3/0-to-C1_EO_PTN_NE08_2 10GE0/1/1,Ethernet,-10.11,--,--,Normal,-1,-15.8,0.22,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,--,10GBase-ER,,New_C1_SS_PQD_NE08_1-GigabitEthernet0/3/0,,สฟฟ.ปทุมธานี 4,Ph#3,สฟฟ.ปทุมธานี 4,Match,
EC190200630406,SFPPLUS,New_C1_SS_PQD_NE08_1,GigabitEthernet0/4/0,C1_ACN1_L023=C1_SS_PQD_NE08_1 10GE0/4/0-to-C1_EO_SAK_NE08_1 10GE0/3/0,Ethernet,-9.36,--,--,Normal,0.49,-14.4,-2.48,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,WTD,Unknown,--,--,--,RTXM228-401,--,--,--,10GBase-LR,,New_C1_SS_PQD_NE08_1-GigabitEthernet0/4/0,,สฟฟ.ปทุมธานี 4,Ph#3,สฟฟ.ปทุมธานี 4,Match,
U7SA3B02771,SFPPLUS,New_C2_SS_KYA_NE08_1,GigabitEthernet0/1/0,C2_ACN4_L027=C2_SS_KYA_NE08_1 10GE0/1/0-to-C2_EO_KYA_NE08_1 10GE0/3/0,Ethernet,-9.69,--,--,Normal,-1,-15.8,-1.43,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C2_SS_KYA_NE08_1-GigabitEthernet0/1/0,,สฟฟ.คลองใหญ่,Ph#2,สฟฟ.คลองใหญ่,Match,
U7SA3B00045,SFPPLUS,New_C2_SS_KYA_NE08_1,GigabitEthernet0/1/1,C2_ACN4_L028=C2_SS_KYA_NE08_1 10GE0/1/1-to-C2_EO_KYA_NE08_1 10GE0/4/0,Ethernet,-11.59,--,--,Normal,-1,-15.8,0.65,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C2_SS_KYA_NE08_1-GigabitEthernet0/1/1,,สฟฟ.คลองใหญ่,Ph#2,สฟฟ.คลองใหญ่,Match,
BP195300550119,SFPPLUS,New_C2_SS_KYA_NE08_1,GigabitEthernet0/2/0,C2_ACN4_L029=C2_SS_KYA_NE08_1 10GE0/2/0-to-C2_EO_HKKT_NE08_1 10GE0/4/0,Ethernet,-9.65,--,--,Normal,-7,-23.97,1.35,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_SS_KYA_NE08_1-GigabitEthernet0/2/0,,สฟฟ.คลองใหญ่,Ph#2,สฟฟ.คลองใหญ่,Match,
N339BQ21798,SFPPLUS,New_C2_SS_KYA_NE08_1,GigabitEthernet0/2/1,C2_ACN4_L030=C2_SS_KYA_NE08_1 10GE0/2/1-to-C2_EO_HKMK_NE08_1 10GE0/3/0,Ethernet,-2.73,--,--,Normal,-1,-9.9,-2.54,--,--,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense,Unknown,--,--,--,LTF8502-BC+,--,--,--,10GBase-SR,,New_C2_SS_KYA_NE08_1-GigabitEthernet0/2/1,,สฟฟ.คลองใหญ่,Ph#2,สฟฟ.คลองใหญ่,Match,
N339BQ18499,SFPPLUS,New_C2_SS_KYA_NE08_1,GigabitEthernet0/3/0,C2_ACN4_L021=C2_SS_KYA_NE08_1 10GE0/3/0-to-C2_SS_TTA_NE08_1 10GE0/1/1,Ethernet,-2.52,--,--,Normal,-1,-9.9,-2.86,--,--,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense,Unknown,--,--,--,LTF8502-BC+,--,--,--,10GBase-SR,,New_C2_SS_KYA_NE08_1-GigabitEthernet0/3/0,,#N/A,#N/A,สฟฟ.คลองใหญ่,#N/A,
U7SA3B00048,SFPPLUS,New_C2_EO_KYA_NE08_1,GigabitEthernet0/3/0,C2_ACN4_L027=C2_EO_KYA_NE08_1 10GE0/3/0-to-C2_SS_KYA_NE08_1 10GE0/1/0,Ethernet,-7.23,--,--,Normal,-1,-15.8,-0.27,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C2_EO_KYA_NE08_1-GigabitEthernet0/3/0,,กฟส.คลองใหญ่,Ph#2,สฟฟ.คลองใหญ่,Not Match,
U7SA3B00872,SFPPLUS,New_C2_EO_KYA_NE08_1,GigabitEthernet0/4/0,C2_ACN4_L028=C2_EO_KYA_NE08_1 10GE0/4/0-to-C2_SS_KYA_NE08_1 10GE0/1/1,Ethernet,-7.53,--,--,Normal,-1,-15.8,0.26,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C2_EO_KYA_NE08_1-GigabitEthernet0/4/0,,กฟส.คลองใหญ่,Ph#2,สฟฟ.คลองใหญ่,Not Match,
BP195300550070,SFPPLUS,New_C2_EO_HKKT_NE08_1,GigabitEthernet0/3/0,C2_ACN4_L031=C2_EO_HKKT_NE08_1 10GE0/3/0-to-C2_EO_HKMK_NE08_1 10GE0/4/0,Ethernet,-10.06,--,--,Normal,-7,-23.97,1.35,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_EO_HKKT_NE08_1-GigabitEthernet0/3/0,,กฟย.เกาะกูด,Ph#2,กฟย.เกาะกูด,Match,
BP195300550062,SFPPLUS,New_C2_EO_HKKT_NE08_1,GigabitEthernet0/4/0,C2_ACN4_L029=C2_EO_HKKT_NE08_1 10GE0/4/0-to-C2_SS_KYA_NE08_1 10GE0/2/0,Ethernet,-11.46,--,--,Normal,-7,-23.97,1.28,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_EO_HKKT_NE08_1-GigabitEthernet0/4/0,,กฟย.เกาะกูด,Ph#2,กฟย.เกาะกูด,Match,
N33A1Q00423,SFPPLUS,New_C2_EO_HKMK_NE08_1,GigabitEthernet0/3/0,C2_ACN4_L030=C2_EO_HKMK_NE08_1 10GE0/3/0-to-C2_SS_KYA_NE08_1 10GE0/2/1,Ethernet,-2.54,--,--,Normal,-1,-9.9,-2.6,--,--,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense,Unknown,--,--,--,LTF8502-BC+,--,--,--,10GBase-SR,,New_C2_EO_HKMK_NE08_1-GigabitEthernet0/3/0,,กฟย.เกาะหมาก,Ph#2,กฟย.เกาะหมาก,Match,
BP195300550047,SFPPLUS,New_C2_EO_HKMK_NE08_1,GigabitEthernet0/4/0,C2_ACN4_L031=C2_EO_HKMK_NE08_1 10GE0/4/0-to-C2_EO_HKKT_NE08_1 10GE0/3/0,Ethernet,-11,--,--,Normal,-7,-23.97,1.44,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_EO_HKMK_NE08_1-GigabitEthernet0/4/0,,กฟย.เกาะหมาก,Ph#2,กฟย.เกาะหมาก,Match,
03T109400203,SFPPLUS,New_C3_SS_PTU_NE8K_1,GigabitEthernet0/3/0,C3_ACN1_L050=C3_SS_PTU_NE8K_1 10GE0/3/0-to-C3_SS_UTG_NE08_2 10GE0/3/0,Ethernet,-10.86,--,--,Normal,-7,-24.08,1.06,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,SumitomoElectric,Unknown,--,--,--,SPP5100ZX-H1,--,--,34060672,10GBase-ZX,,New_C3_SS_PTU_NE8K_1-GigabitEthernet0/3/0,,สฟฟ.พนมทวน,Ph#4,สฟฟ.พนมทวน,Match,
MB20201844723,SFPPLUS,New_C3_SS_PTU_NE8K_1,GigabitEthernet0/3/1,C3_ACN1_L008=C3_SS_PTU_NE8K_1 10GE0/3/1-to-C3_EO_PNN_NE08_1 10GE0/3/0,Ethernet,-3.47,--,--,Normal,0.49,-14.4,-3.31,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,34060742,10GBase-LR,,New_C3_SS_PTU_NE8K_1-GigabitEthernet0/3/1,,สฟฟ.พนมทวน,Ph#4,สฟฟ.พนมทวน,Match,
Z16440PJH,SFPPLUS,New_C3_SS_PTU_NE8K_1,GigabitEthernet0/4/0,C3_ACN1_L049=C3_SS_PTU_NE8K_1 10GE0/4/0-to-C3_WH_KCI_NE08_1 10GE0/5/0,Ethernet,-15.05,--,--,Normal,-7,-23.97,1.54,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,OPLINK,Unknown,--,--,--,TPP1XGKZRCZABE2G,--,--,34060672,10GBase-ZX,,New_C3_SS_PTU_NE8K_1-GigabitEthernet0/4/0,,0,Ph#1,สฟฟ.พนมทวน,Not Match,
U7SA3B01618,SFPPLUS,New_C1_SS_BLS_NE08_1,GigabitEthernet0/3/0,C1_ACN4_L035=C1_SS_BLS_NE08_1 10GE0/3/0-to-C1_SS_WAA_NE08_1 10GE0/2/0,Ethernet,-10.88,--,--,Normal,-1,-15.8,0.64,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,34060796,10GBase-ER,,New_C1_SS_BLS_NE08_1-GigabitEthernet0/3/0,,สฟฟ.บ้านลาดทราย,Ph#2,สฟฟ.บ้านลาดทราย,Match,
U7SA3B01821,SFPPLUS,New_C1_SS_BLS_NE08_1,GigabitEthernet0/4/0,C1_ACN4_L036=C1_SS_BLS_NE08_1 10GE0/4/0-to-C1_SS_WAB_NE08_1 10GE0/4/0,Ethernet,-10.19,--,--,Normal,-1,-15.8,0,--,--,--,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,34060796,10GBase-ER,,New_C1_SS_BLS_NE08_1-GigabitEthernet0/4/0,,สฟฟ.บ้านลาดทราย,Ph#2,สฟฟ.บ้านลาดทราย,Match,
EB202000041812,SFPPLUS,New_C1_EO_SMK_NE8K_1,GigabitEthernet0/3/0,C1_ACN3_L023=C1_EO_SMK_NE8K_1 10GE0/3/0-to-C1_SS_ATB_NE8K_1 10GE0/5/0,Ethernet,-3.24,--,--,Normal,-1,-15.8,0.28,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,34060796,10GBase-ER,,New_C1_EO_SMK_NE8K_1-GigabitEthernet0/3/0,,กฟย.สามโก้,Ph#4,กฟย.สามโก้,Match,
EB202100052031,SFPPLUS,New_C1_EO_SMK_NE8K_1,GigabitEthernet0/3/1,C1_ACN3_L013=C1_EO_SMK_NE8K 10GE0/3/1-to-C1_EO_WCN_NE08_1 10GE0/3/0,Ethernet,-2.66,--,--,Normal,-1,-15.8,0.3,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,34060796,10GBase-ER,,New_C1_EO_SMK_NE8K_1-GigabitEthernet0/3/1,,กฟส.โพธิ์ทอง,Ph#4,กฟย.สามโก้,Not Match,
EB201700070464,SFPPLUS,New_C1_EO_SMK_NE8K_1,GigabitEthernet0/4/0,C1_ACN3_L024=C1_EO_SMK_NE8K_1 10GE0/4/0-to-C1_SS_ATB_NE8K_1 10GE0/5/1,Ethernet,-3.62,--,--,Normal,-1,-15.8,0.54,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,WTD,Unknown,--,--,--,RTXM228-410,--,--,34060796,10GBase-ER,,New_C1_EO_SMK_NE8K_1-GigabitEthernet0/4/0,,กฟย.สามโก้,Ph#4,กฟย.สามโก้,Match,
HC205200161821,SFPPLUS,New_C1_EO_ATG_NE08_1,GigabitEthernet0/1/0,C1_ACN3_L035=C1_EO_ATA_NE08_1 10GE0/1/0 -to-C1_WH_ATA_NE8K_1 10GE0/3/0,Ethernet,-7.88,--,--,Normal,0.49,-14.4,-2.48,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,WTD,Unknown,--,--,--,RTXM228-401,--,--,--,10GBase-LR,,New_C1_EO_ATG_NE08_1-GigabitEthernet0/1/0,,กฟจ.อ่างทอง,Ph#5,กฟจ.อ่างทอง,Match,
HC205200160200,SFPPLUS,New_C1_EO_ATG_NE08_1,GigabitEthernet0/1/1,C1_ACN3_L036=C1_EO_ATA_NE08_1 10GE0/1/1 -to-C1_WH_ATA_NE8K_1 10GE0/4/0,Ethernet,-9.75,--,--,Normal,0.49,-14.4,-2.5,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,WTD,Unknown,--,--,--,RTXM228-401,--,--,--,10GBase-LR,,New_C1_EO_ATG_NE08_1-GigabitEthernet0/1/1,,กฟจ.อ่างทอง,Ph#5,กฟจ.อ่างทอง,Match,
MA20130501006,SFPPLUS,New_C1_EO_ATG_NE08_1,GigabitEthernet0/3/0,C1_ACN3_L010=C1_EO_ATA_NE08_1 10GE0/3/0-to-C1_SS_ATA_NE08_1 10GE0/1/1,Ethernet,-7.04,--,--,Normal,0.49,-14.4,-3.22,--,--,Normal,0.49,-8.19,SingleMode,10000,1310,10000,LC,HG GENUINE,Unknown,--,--,--,MTRS-02X13-G,--,--,--,10GBase-LR,,New_C1_EO_ATG_NE08_1-GigabitEthernet0/3/0,,กฟจ.อ่างทอง,Ph#2,กฟจ.อ่างทอง,Match,
U7SA3B02074,SFPPLUS,New_C1_EO_ATG_NE08_1,GigabitEthernet0/4/0,C1_ACN3_L011=C1_EO_ATA_NE08_1 10GE0/4/0-to-C1_EO_PMK_NE08_1 10GE0/4/0,Ethernet,-7.1,--,--,Normal,-1,-15.8,0.14,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C1_EO_ATG_NE08_1-GigabitEthernet0/4/0,,กฟจ.อ่างทอง,Ph#2,กฟจ.อ่างทอง,Match,
N33A1Q00422,SFPPLUS,New_C3_EO_TPM_NE08_1,GigabitEthernet0/2/0,C3_ACN4_L029=C3_EO_TPM_NE08_1 10GE0/2/0-to-C3_EO_SKB_NE8K_1 10GE0/3/0,Ethernet,-2.69,--,--,Normal,-1,-9.9,-2.63,--,--,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense,Unknown,--,--,--,LTF8502-BC+,--,--,--,10GBase-SR,,New_C3_EO_TPM_NE08_1-GigabitEthernet0/2/0,,กฟย.หนองปลาหมอ,Ph#2,กฟส.ทองผาภูมิ,Not Match,
N339BQ19751,SFPPLUS,New_C3_EO_TPM_NE08_1,GigabitEthernet0/3/0,C3_ACN4_L017=C3_EO_TPM_NE08_1 10GE0/3/0-to-C3_EO_SYA_NE08_1_10GE0/4/1,Ethernet,-2.78,--,--,Normal,-1,-9.9,-2.48,--,--,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense,Unknown,--,--,--,LTF8502-BC+,--,--,--,10GBase-SR,,New_C3_EO_TPM_NE08_1-GigabitEthernet0/3/0,,#N/A,#N/A,กฟส.ทองผาภูมิ,#N/A,
N33A1Q01532,SFPPLUS,New_C3_EO_TPM_NE08_1,GigabitEthernet0/4/0,C3_ACN4_L013=C3_EO_TPM_NE08_1 10GE0/4/0-to-C3_SS_SYA_NE08_1 10GE0/1/1,Ethernet,-2.82,--,--,Normal,-1,-9.9,-2.59,--,--,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense,Unknown,--,--,--,LTF8502-BC+,--,--,--,10GBase-SR,,New_C3_EO_TPM_NE08_1-GigabitEthernet0/4/0,,กฟส.ทองผาภูมิ,Ph#2,กฟส.ทองผาภูมิ,Match,
N33A1Q01670,SFPPLUS,New_C3_EO_SKB_NE8K_1,GigabitEthernet0/3/0,C3_ACN4_L029=C3_EO_SKB_NE8K_1 10GE0/3/0-to-C3_EO_TPM_NE08_1 10GE0/2/0,Ethernet,-2.08,--,--,Normal,-1,-9.9,-2.58,--,--,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense,Unknown,--,--,--,LTF8502-BC+,--,--,34060494,10GBase-SR,,New_C3_EO_SKB_NE8K_1-GigabitEthernet0/3/0,,สฟฟ.ด่านมะขามเตี้ย,Ph#2,กฟย.สังขละบุรี,Not Match,
032VHVNML1000164,SFPPLUS,New_C2_EO_LGA_NE08_1,GigabitEthernet0/3/0,C2_ACN4_L026=C2_EO_LGA_NE08_1 10GE0/3/0-to-C2_SS_LGA_NE08_1 10GE0/2/0,Ethernet,-10.48,--,--,Normal,-7,-24.08,1.54,--,--,Normal,3.99,0,SingleMode,10000,1550,80000,LC,HISILICON,Unknown,--,--,--,OM9282ZX2A,--,--,--,10GBase-ZX,,New_C2_EO_LGA_NE08_1-GigabitEthernet0/3/0,,กฟย.แหลมงอบ,Ph#3,กฟย.แหลมงอบ,Match,
032VHVNML1000094,SFPPLUS,New_C2_EO_LGA_NE08_1,GigabitEthernet0/4/0,C2_ACN4_L022=C2_EO_LGA_NE08_1 10GE0/4/0-to-C2_EO_TTA_NE08_1 10GE0/3/0,Ethernet,-10.55,--,--,Normal,-7,-24.08,1.56,--,--,Normal,3.99,0,SingleMode,10000,1550,80000,LC,HISILICON,Unknown,--,--,--,OM9282ZX2A,--,--,--,10GBase-ZX,,New_C2_EO_LGA_NE08_1-GigabitEthernet0/4/0,,กฟย.แหลมงอบ,Ph#3,กฟย.แหลมงอบ,Match,
BP195300550087,SFPPLUS,New_C2_SS_LGA_NE08_1,GigabitEthernet0/1/0,C2_ACN4_L024=C2_SS_LGA_NE08_1 10GE0/1/0-to-C2_EO_KZA_NE08_1 10GE0/3/0,Ethernet,-12.85,--,--,Normal,-7,-23.97,1.55,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_SS_LGA_NE08_1-GigabitEthernet0/1/0,,สฟฟ.แหลมงอบ,Ph#2,สฟฟ.แหลมงอบ,Match,
BP195300550210,SFPPLUS,New_C2_SS_LGA_NE08_1,GigabitEthernet0/1/1,C2_ACN4_L033=C2_SS_LGA_NE08_1 10GE0/1/1-to-C2_SS_KZA_NE08_1 10GE0/3/0,Ethernet,-10.68,--,--,Normal,-7,-23.97,1.42,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_SS_LGA_NE08_1-GigabitEthernet0/1/1,,สฟฟ.แหลมงอบ,Ph#2,สฟฟ.แหลมงอบ,Match,
BP195300550091,SFPPLUS,New_C2_SS_LGA_NE08_1,GigabitEthernet0/2/0,C2_ACN4_L026=C2_SS_LGA_NE08_1 10GE0/2/0-to-C2_EO_LGA_NE08_1 10GE0/3/0,Ethernet,-9.02,--,--,Normal,-7,-23.97,1.39,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_SS_LGA_NE08_1-GigabitEthernet0/2/0,,สฟฟ.แหลมงอบ,Ph#2,สฟฟ.แหลมงอบ,Match,
BP195300550115,SFPPLUS,New_C2_SS_LGA_NE08_1,GigabitEthernet0/2/1,C2_ACN4_L017=C2_SS_LGA_NE08_1 10GE0/2/1-to-C2_SS_SAT_NE08_1 10GE0/1/0,Ethernet,-17.48,--,--,Normal,-7,-23.97,1.43,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_SS_LGA_NE08_1-GigabitEthernet0/2/1,,สฟฟ.แหลมงอบ,Ph#2,สฟฟ.แหลมงอบ,Match,
BP195300550869,SFPPLUS,New_C2_SS_LGA_NE08_1,GigabitEthernet0/3/0,C2_ACN6_L042=C2_SS_LGA_NE08_1 10GE0/3/0-to-C2_EO_KLG_NE08_1 10GE0/2/0,Ethernet,-17.85,--,--,Normal,-7,-23.97,1.69,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_SS_LGA_NE08_1-GigabitEthernet0/3/0,,กฟส.เขาสมิง,Ph#2,สฟฟ.แหลมงอบ,Not Match,
032VHVNMKC000265,SFPPLUS,New_C2_SS_KZA_NE08_1,GigabitEthernet0/3/0,C2_ACN4_L033=C2_SS_KZA_NE08_1 10GE0/3/0-to-C2_SS_LGA_NE08_1 10GE0/1/1,Ethernet,-12.47,--,--,Normal,-7,-24.08,1.41,--,--,Normal,3.99,0,SingleMode,10000,1550,80000,LC,HISILICON,Unknown,--,--,--,OM9282ZX2A,--,--,--,10GBase-ZX,,New_C2_SS_KZA_NE08_1-GigabitEthernet0/3/0,,สฟฟ.เกาะช้าง,Ph#3,สฟฟ.เกาะช้าง,Match,
032VHVNMKC000420,SFPPLUS,New_C2_SS_KZA_NE08_1,GigabitEthernet0/4/0,C2_ACN4_L035=C2_SS_KZA_NE08_1 10GE0/4/0-to-C2_EO_KZA_NE08_1 10GE0/4/0,Ethernet,-10.97,--,--,Normal,-7,-24.08,1.57,--,--,Normal,3.99,0,SingleMode,10000,1550,80000,LC,HISILICON,Unknown,--,--,--,OM9282ZX2A,--,--,--,10GBase-ZX,,New_C2_SS_KZA_NE08_1-GigabitEthernet0/4/0,,สฟฟ.เกาะช้าง,Ph#3,สฟฟ.เกาะช้าง,Match,
MM19390850005,SFPPLUS,New_C2_EO_KZA_NE08_1,GigabitEthernet0/3/0,C2_ACN4_L024=C2_EO_KZA_NE08_1 10GE0/3/0-to-C2_SS_LGA_NE08_1 10GE0/1/0,Ethernet,-12.39,--,--,Normal,-7,-23.97,1.9,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,HG GENUINE,Unknown,--,--,--,MTRS-1S70-01,--,--,--,10GBase-ZX,,New_C2_EO_KZA_NE08_1-GigabitEthernet0/3/0,,กฟส.เกาะช้าง,Ph#2,กฟส.เกาะช้าง,Match,
BP195300550052,SFPPLUS,New_C2_EO_KZA_NE08_1,GigabitEthernet0/4/0,C2_ACN4_L035=C2_EO_KZA_NE08_1 10GE0/4/0-to-C2_SS_KZA_NE08_1 10GE0/4/0,Ethernet,-8.55,--,--,Normal,-7,-23.97,1.57,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,WTD,Unknown,--,--,--,RTXM228-411-C45,--,--,--,10GBase-ZX,,New_C2_EO_KZA_NE08_1-GigabitEthernet0/4/0,,กฟส.เกาะช้าง,Ph#2,กฟส.เกาะช้าง,Match,
9YT109401334,SFPPLUS,New_C3_EO_TKD_NE08_1,GigabitEthernet0/1/0,C3_ACN4_L031=C3_EO_TKD_NE08_1 10GE0/1/0-to-C3_EO_SSW_NE8K_1 10GE0/3/0,Ethernet,-13.49,--,--,Normal,-7,-24.08,1.14,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,SumitomoElectric,Unknown,--,--,--,SPP5100ZX-H1,--,--,--,10GBase-ZX,,New_C3_EO_TKD_NE08_1-GigabitEthernet0/1/0,,กฟย.ท่ากระดาน,Ph#4,กฟย.ท่ากระดาน,Match,
9YT109401333,SFPPLUS,New_C3_EO_TKD_NE08_1,GigabitEthernet0/1/1,C3_ACN4_L032=C3_EO_TKD_NE08_1 10GE0/1/1-to-C3_EO_SSW_NE8K_1 10GE0/4/0,Ethernet,-13.04,--,--,Normal,-7,-24.08,1.18,--,--,Normal,4,0,SingleMode,10000,1550,80000,LC,SumitomoElectric,Unknown,--,--,--,SPP5100ZX-H1,--,--,--,10GBase-ZX,,New_C3_EO_TKD_NE08_1-GigabitEthernet0/1/1,,กฟย.ท่ากระดาน,Ph#4,กฟย.ท่ากระดาน,Match,
N339BQ58229,SFPPLUS,New_C3_EO_TKD_NE08_1,GigabitEthernet0/3/0,C3_ACN4_L025=C3_EO_TKD_NE08_1 10GE0/3/0-to-C3_EO_LYA_NE08_1 10GE0/2/0,Ethernet,-2.52,--,--,Normal,-1,-9.9,-2.5,--,--,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense,Unknown,--,--,--,LTF8502-BC+,--,--,--,10GBase-SR,,New_C3_EO_TKD_NE08_1-GigabitEthernet0/3/0,,กฟย.ท่ากระดาน,Ph#3,กฟย.ท่ากระดาน,Match,
N339BQ70605,SFPPLUS,New_C3_EO_TKD_NE08_1,GigabitEthernet0/4/0,C3_ACN4_L026=C3_EO_TKD_NE08_1 10GE0/4/0-to-C3_EO_LYA_NE08_1 10GE0/2/1,Ethernet,-2.54,--,--,Normal,-1,-9.9,-2.65,--,--,Normal,-1,-7.3,MultiMode,10000,850,300,LC,Hisense,Unknown,--,--,--,LTF8502-BC+,--,--,--,10GBase-SR,,New_C3_EO_TKD_NE08_1-GigabitEthernet0/4/0,,กฟย.ท่ากระดาน,Ph#3,กฟย.ท่ากระดาน,Match,
U7SA3B01221,SFPPLUS,New_C1_EO_PCM_NE08_1,GigabitEthernet0/3/0,C1_ACN5_L015=C1_EO_PCK_NE08_1 10GE0/3/0-to-C1_SS_PCK_NE08_1 10GE0/1/1,Ethernet,-6.31,--,--,Normal,-1,-15.8,-0.03,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C1_EO_PCM_NE08_1-GigabitEthernet0/3/0,,กฟส.ประจันตคาม,Ph#2,กฟส.ประจันตคาม,Match,
U7SA3B01209,SFPPLUS,New_C1_EO_PCM_NE08_1,GigabitEthernet0/4/0,C1_ACN5_L008=C1_EO_PCK_NE08_1 10GE0/4/0-to-C1_SS_NSI_NE08_1 10GE0/3/0,Ethernet,-9.57,--,--,Normal,-1,-15.8,-0.64,--,--,Normal,4,-4.7,SingleMode,10000,1550,40000,LC,Hisense,Unknown,--,--,--,LTF1503-BC+,--,--,--,10GBase-ER,,New_C1_EO_PCM_NE08_1-GigabitEthernet0/4/0,,กฟส.ประจันตคาม,Ph#2,กฟส.ประจันตคาม,Match,
